27	0.480000	A4
27	0.480200	C5#
27	0.720000	F5#
27	0.840000	E5
27	0.960000	D5
28	0.080000	C5#
28	0.200000	B4
28	0.320000	A4
28	0.440000	G4#
28	0.560000	E4
28	0.680000	F4#
28	0.800000	G4#
28	0.920000	A4
29	0.040000	A2
29	0.160000	A3
29	0.280000	C4#
29	0.400000	E4
29	0.520000	A4
29	0.640000	C5#
29	0.760000	E5
29	0.880000	D5
30	0.000000	B4
30	0.120000	G4#
30	0.240000	B4
30	0.360000	A4
30	0.600000	C5#
30	0.720000	A4
30	0.840000	F4#
30	0.960000	B4
31	0.080000	A4
31	0.320000	G5#
31	0.440000	E5
31	0.560000	C5#
31	0.680000	B4
31	0.800000	A4
32	0.040000	C5#
32	0.160000	A4
32	0.280000	F4#
32	0.400000	B4
32	0.520000	A4
32	0.760000	C5#
32	0.880000	A4
33	0.000000	F4#
33	0.120000	B4
33	0.240000	A4
33	0.480000	C5#
33	0.600000	A4
33	0.720000	F4#
34	0.920000	E4
34	0.920200	B4
35	0.040000	A4
35	0.640000	A5
0	0.120000	F3#
0	0.240000	E3
0	0.360000	C3#
0	0.480000	F3#
0	0.600000	D3
0	0.720000	B2
0	0.840000	E3
0	0.960000	C3#
1	0.080000	G2#
1	0.200000	D3
1	0.320000	B2
1	0.440000	C3#
1	0.560000	F3#
1	0.680000	E3
1	0.800000	C3#
1	0.920000	F3#
2	0.040000	D3
2	0.160000	B2
2	0.280000	E3
2	0.400000	C3#
2	0.520000	G2#
2	0.640000	D3
2	0.760000	B2
2	0.880000	C3#
3	0.240000	C4#
3	0.240200	A2
3	0.600000	C4#
3	0.720000	C4
3	0.840000	C4#
3	0.960000	B3
3	0.960200	G4#
4	0.320000	E4
4	0.320200	A4
4	0.680000	G4#
4	0.680200	F4#
5	0.040000	F4#
5	0.040200	E4
5	0.400000	E4
5	0.400200	D4
5	0.760000	D4
5	0.880000	C4#
6	0.000000	E4
6	0.120000	F3#
6	0.150000	C4#
6	0.180000	F4#
6	0.480000	D4
6	0.480200	D3
6	0.600000	B3
6	0.720000	C4#
6	0.840000	E3
6	0.840200	D4
6	0.960000	B3
7	0.080000	A3
7	0.200000	G3#
7	0.320000	F3#
7	0.440000	E3
7	0.560000	G3#
7	0.560200	C3#
7	0.920000	D3
8	0.280000	D4
8	0.400000	E4
8	0.520000	F4#
8	0.760000	E4
9	0.000000	A3
9	0.000200	F4#
9	0.120000	A3#
9	0.120200	F4#
9	0.240000	B3
9	0.240200	F4#
9	0.360000	C4#
9	0.360200	F4#
9	0.480000	D4
9	0.480200	F4#
9	0.600000	B3
9	0.600200	F4#
9	0.720000	D4
9	0.720200	E3
10	0.080000	A3
10	0.080200	D4
10	0.200000	E3
10	0.200200	C4#
10	0.320000	A2
10	0.440000	C3#
10	0.680000	A3
11	0.040000	C4#
11	0.160000	G4#
11	0.160200	F4#
11	0.160000	A2
11	0.400000	D4
11	0.520000	C4#
11	0.520200	E4
11	0.760000	C4#
11	0.880000	A3
11	0.880200	F3#
12	0.240000	G3#
12	0.240200	E3
12	0.600000	B4
12	0.600200	B3
12	0.960000	C4#
12	0.960200	E4
13	0.320000	A3
13	0.320200	F3#
13	0.320000	A2
13	0.680000	G3#
13	0.680200	E3
14	0.040000	A3
14	0.040200	F3#
14	0.400000	G3#
14	0.400200	E3
14	0.760000	A2
14	0.880000	C4#
15	0.480000	F3#
16	0.080000	E3
16	0.200000	A4
16	0.320000	F4#
16	0.560000	A4
16	0.800000	F4#
16	0.920000	F3#
17	0.640000	G3#
18	0.000000	F3#
18	0.360000	G3#
18	0.360200	E3
18	0.720000	A3
19	0.080000	G3#
19	0.440000	F3#
19	0.800000	E3
19	0.800200	D4
20	0.160000	A3
20	0.160200	A2
20	0.520000	G2#
20	0.520200	G3#
20	0.880000	F2#
20	0.880200	F3#
21	0.240000	E2
21	0.270000	E3
21	0.300000	G3#
21	0.330000	D4
22	0.080000	C4#
22	0.680000	D4
23	0.280000	C4#
23	0.400000	A4
23	0.520000	F4#
23	0.760000	A4
24	0.000000	F4#
24	0.120000	D4
24	0.480000	D4
24	0.600000	C4#
24	0.720000	E4
24	0.840000	F3#
24	0.870000	C4#
24	0.900000	F4#
25	0.200000	D3
25	0.320000	B3
25	0.440000	C4#
25	0.560000	D4
25	0.560200	E2
25	0.680000	B3
25	0.800000	A3
25	0.920000	G3#
26	0.040000	F3#
26	0.160000	E3
26	0.280000	E4
26	0.280200	A3
26	0.640000	B3
26	0.640200	A4
27	0.000000	D4
27	0.000200	G4#
27	0.120000	E4
27	0.240000	F4#
27	0.480000	E4
27	0.720000	A3
27	0.720200	F4#
27	0.840000	A3#
27	0.840200	F4#
27	0.960000	B3
27	0.960200	F4#
28	0.080000	C4#
28	0.080200	F4#
28	0.200000	D4
28	0.200200	F4#
28	0.320000	B3
28	0.320200	F4#
28	0.440000	E3
28	0.440200	D4
28	0.800000	A3
28	0.800200	D4
28	0.920000	E3
28	0.920200	C4#
29	0.040000	A2
29	0.160000	C3#
29	0.400000	A3
29	0.760000	C4#
29	0.880000	A2
29	0.880200	G4#
29	0.880000	F4#
30	0.120000	D4
30	0.240000	C4#
30	0.240200	E4
30	0.480000	C4#
30	0.600000	F4#
30	0.600200	D4
30	0.960000	C4#
30	0.960200	E4
31	0.320000	B3
31	0.320200	B4
31	0.680000	C4#
31	0.680200	E4
32	0.040000	D4
32	0.040200	F4#
32	0.040000	A2
32	0.400000	C4#
32	0.400200	E4
32	0.760000	D4
32	0.760200	F4#
33	0.120000	C4#
33	0.120200	E4
33	0.480000	F4#
33	0.480200	D4
34	0.920000	C4#
34	0.920200	A3
35	0.640000	A2
