73	0.371429	G4
73	0.510000	A4
1	0.095714	C3
1	0.097143	C4
1	0.232857	G3
1	0.370000	C3
1	0.438571	C4
1	0.507143	G3
1	0.644286	C3
1	0.645714	B3
1	0.781429	G3
1	0.918571	C3
1	0.987143	B3
2	0.055714	G3
2	0.192857	C3
2	0.194286	D4
2	0.330000	G3
2	0.467143	C3
2	0.537143	D4
2	0.602857	G3
2	0.740000	C3
2	0.742857	C4
2	0.877143	G3
3	0.015714	C3
3	0.085714	C4
3	0.152857	G3
3	0.290000	B3
3	0.290143	A2
3	0.428571	E3
3	0.565714	A2
3	0.634286	B3
3	0.701429	E3
3	0.838571	D4
3	0.838714	A2
3	0.975714	E3
4	0.111429	A2
4	0.181429	D4
4	0.250000	E3
4	0.387143	A2
4	0.388571	C4
4	0.522857	E3
4	0.660000	A2
4	0.731429	C4
4	0.797143	E3
4	0.934286	A2
4	0.935714	B3
5	0.072857	E3
5	0.210000	A2
5	0.280000	B3
5	0.345714	E3
5	0.482857	C3
5	0.484286	D4
5	0.620000	G3
5	0.758571	C3
5	0.828571	D4
5	0.894286	G3
6	0.031429	C3
6	0.034286	C4
6	0.168571	G3
6	0.305714	C3
6	0.375714	C4
6	0.442857	G3
6	0.580000	C3
6	0.581429	B3
6	0.717143	G3
6	0.855714	C3
6	0.924286	B3
6	0.992857	G3
7	0.130000	D4
7	0.130143	C3
7	0.267143	G3
7	0.404286	C3
7	0.472857	D4
7	0.541429	G3
7	0.677143	C4
7	0.677286	A2
7	0.815714	E3
7	0.952857	A2
8	0.022857	C4
8	0.090000	E3
8	0.227143	A2
8	0.228571	B3
8	0.364286	E3
8	0.500000	A2
8	0.570000	B3
8	0.637143	E3
8	0.774286	A2
8	0.775714	D4
8	0.912857	E3
9	0.048571	A2
9	0.120000	D4
9	0.185714	E3
9	0.324286	C4
9	0.324429	A2
9	0.461429	E3
9	0.597143	A2
9	0.735714	E3
9	0.737143	D4
9	0.737286	B3
9	0.874286	C4
9	0.874429	C3
10	0.011429	G3
10	0.148571	C3
10	0.217143	C4
10	0.284286	G3
10	0.421429	D4
10	0.421571	B2
10	0.560000	G3
10	0.695714	B2
10	0.765714	D4
10	0.832857	G3
10	0.968571	C4
10	0.970000	A2
11	0.107143	E3
11	0.244286	A2
11	0.315714	C4
11	0.382857	E3
11	0.520000	A2
11	0.657143	E3
11	0.792857	A2
11	0.862857	C4
11	0.930000	E3
12	0.065714	B3
12	0.067143	G2
12	0.204286	D3
12	0.341429	G2
12	0.411429	B3
12	0.480000	D3
12	0.615714	F4
12	0.754286	A3
12	0.891429	D3
12	0.961429	F4
13	0.028571	A3
13	0.164286	E4
13	0.165714	A2
13	0.301429	E3
13	0.441429	A2
13	0.508571	C4
13	0.577143	E3
13	0.712857	A2
13	0.715714	C4
13	0.850000	E3
13	0.987143	A2
14	0.124286	B2
14	0.125714	D4
14	0.262857	C3
14	0.264286	C4
14	0.400000	G3
14	0.535714	C3
14	0.604286	C4
14	0.674286	G3
14	0.810000	D4
14	0.810143	B2
14	0.948571	G3
15	0.085714	B2
15	0.154286	D4
15	0.221429	G3
15	0.357143	C4
15	0.358571	A2
15	0.495714	E3
15	0.637143	A2
15	0.704286	C4
15	0.770000	E3
15	0.907143	C4
15	0.907286	A2
16	0.045714	E3
16	0.181429	A2
16	0.250000	C4
16	0.318571	E3
16	0.455714	B3
16	0.455857	G2
16	0.592857	D3
16	0.731429	G2
16	0.798571	B3
16	0.868571	D3
17	0.005714	F4
17	0.005857	D3
17	0.142857	A3
17	0.280000	D3
17	0.348571	F4
17	0.417143	A3
17	0.552857	E4
17	0.553000	A2
17	0.691429	E3
17	0.827143	A2
17	0.897143	C4
17	0.965714	E3
18	0.100000	C4
18	0.102857	A2
18	0.238571	E3
18	0.374286	A2
18	0.447143	C4
18	0.512857	E3
18	0.650000	F2#
18	0.651429	D4
18	0.787143	D3
18	0.924286	F2#
18	0.994286	D4
19	0.062857	D3
19	0.198571	D4
19	0.198714	G2
19	0.337143	D3
19	0.472857	G2
19	0.544286	B3
19	0.610000	D3
19	0.747143	B3
19	0.747286	A2
19	0.815714	C4
19	0.884286	E3
20	0.021429	A2
20	0.091429	C4
20	0.158571	E3
20	0.295714	C4
20	0.295857	G2
20	0.432857	E3
20	0.570000	G2
20	0.640000	C4
20	0.707143	E3
20	0.844286	D4
20	0.845714	F2#
20	0.981429	D3
21	0.118571	F2#
21	0.188571	D4
21	0.257143	D3
21	0.392857	D4
21	0.393000	G2
21	0.530000	E3
21	0.667143	G2
21	0.737143	B3
21	0.804286	E3
21	0.940000	A2
21	0.941429	B3
22	0.011429	C4
22	0.078571	E3
22	0.215714	A2
22	0.285714	C4
22	0.352857	E3
22	0.490000	A2
22	0.491429	C4
22	0.762857	B2
22	0.764286	D3
22	0.767143	D4
22	0.768571	B3
23	0.040000	C4
23	0.040143	C3
23	0.177143	G3
23	0.314286	C3
23	0.382857	C4
23	0.587143	D4
23	0.587286	B2
23	0.725714	G3
23	0.861429	B2
23	0.931429	D4
23	0.998571	G3
24	0.134286	C4
24	0.135714	A2
24	0.272857	E3
24	0.410000	A2
24	0.481429	C4
24	0.548571	E3
24	0.685714	A2
24	0.822857	E3
24	0.958571	A2
25	0.028571	C4
25	0.095714	E3
25	0.231429	B3
25	0.232857	G2
25	0.370000	D3
25	0.507143	G2
25	0.577143	B3
25	0.645714	D3
25	0.781429	F4
25	0.920000	A3
26	0.057143	D3
26	0.127143	F4
26	0.194286	A3
26	0.330000	E4
26	0.331429	A2
26	0.467143	E3
26	0.610000	A2
26	0.674286	C4
26	0.742857	E3
26	0.878571	C4
26	0.878714	A2
27	0.015714	E3
27	0.152857	A2
27	0.290000	B2
27	0.291429	D4
27	0.428571	C3
27	0.430000	C4
27	0.565714	G3
27	0.701429	C3
27	0.770000	C4
27	0.840000	G3
27	0.975714	D4
27	0.975857	B2
28	0.114286	G3
28	0.251429	B2
28	0.320000	D4
28	0.387143	G3
28	0.518571	C4
28	0.524286	A2
28	0.800000	A2
28	0.870000	C4
28	0.942857	E3
29	0.072857	A2
29	0.073000	C4
29	0.211429	E3
29	0.347143	A2
29	0.415714	C4
29	0.484286	E3
29	0.621429	B3
29	0.621571	G2
29	0.758571	D3
29	0.897143	G2
29	0.964286	B3
30	0.034286	D3
30	0.171429	F4
30	0.171571	D3
30	0.308571	A3
30	0.445714	D3
30	0.514286	F4
30	0.582857	A3
30	0.718571	E4
30	0.718714	A2
30	0.857143	E3
30	0.992857	A2
31	0.062857	C4
31	0.131429	E3
31	0.265714	C4
31	0.268571	A2
31	0.404286	E3
31	0.540000	A2
31	0.612857	C4
31	0.678571	E3
31	0.815714	F2#
31	0.817143	D4
31	0.952857	D3
32	0.090000	F2#
32	0.160000	D4
32	0.228571	D3
32	0.364286	D4
32	0.364429	G2
32	0.502857	D3
32	0.638571	G2
32	0.710000	B3
32	0.775714	D3
32	0.912857	B3
32	0.913000	A2
32	0.981429	C4
33	0.050000	E3
33	0.187143	A2
33	0.257143	C4
33	0.324286	E3
33	0.461429	C4
33	0.461571	G2
33	0.598571	E3
33	0.735714	G2
33	0.805714	C4
33	0.872857	E3
34	0.010000	D4
34	0.011429	F2#
34	0.147143	D3
34	0.284286	F2#
34	0.354286	D4
34	0.422857	D3
34	0.558571	D4
34	0.558714	G2
34	0.695714	E3
34	0.832857	G2
34	0.902857	B3
34	0.970000	E3
35	0.105714	A2
35	0.108571	B3
35	0.108714	A2
35	0.244286	E3
35	0.312857	C4
35	0.381429	A2
35	0.451429	B3
35	0.518571	E3
35	0.587143	C4
35	0.655714	B3
35	0.655857	A2
35	0.792857	E3
35	0.862857	C4
35	0.931429	A2
36	0.000000	B3
36	0.068571	E3
36	0.137143	C4
36	0.205714	B3
36	0.205857	A2
36	0.341429	G3
36	0.410000	D4
36	0.480000	A2
36	0.548571	B3
36	0.615714	G3
36	0.684286	C4
36	0.754286	A2
36	0.758571	B3
36	0.890000	G3
36	0.960000	D4
37	0.027143	A2
37	0.097143	B3
37	0.164286	G3
37	0.234286	C4
37	0.301429	A2
37	0.302857	B3
37	0.438571	F3
37	0.507143	C4
37	0.575714	A2
37	0.645714	B3
37	0.712857	F3
37	0.781429	C4
37	0.850000	B3
37	0.850143	A2
37	0.987143	F3
38	0.054286	C4
38	0.124286	A2
38	0.194286	B3
38	0.261429	F3
38	0.330000	C4
38	0.398571	A2
38	0.400000	B3
38	0.535714	F3
38	0.604286	C4
38	0.672857	A2
38	0.742857	B3
38	0.810000	F3
38	0.878571	C4
38	0.947143	A2
38	0.948571	B3
39	0.084286	F3
39	0.152857	C4
39	0.221429	A2
39	0.291429	B3
39	0.358571	F3
39	0.427143	C4
39	0.495714	A2
39	0.497143	B3
39	0.632857	E3
39	0.701429	C4
39	0.771429	A2
39	0.840000	B3
39	0.908571	E3
39	0.975714	C4
40	0.044286	B3
40	0.045714	A2
40	0.181429	E3
40	0.251429	C4
40	0.318571	A2
40	0.388571	B3
40	0.455714	E3
40	0.524286	C4
40	0.592857	B3
40	0.593000	A2
40	0.730000	G3
40	0.798571	D4
40	0.868571	A2
40	0.937143	B3
41	0.004286	G3
41	0.072857	C4
41	0.141429	B3
41	0.142857	A2
41	0.278571	G3
41	0.347143	D4
41	0.415714	A2
41	0.485714	B3
41	0.552857	G3
41	0.621429	C4
41	0.690000	A2
41	0.691429	B3
41	0.827143	F3
41	0.895714	C4
41	0.965714	A2
42	0.034286	B3
42	0.102857	F3
42	0.170000	C4
42	0.238571	B3
42	0.240000	A2
42	0.377143	F3
42	0.444286	C4
42	0.514286	A2
42	0.582857	B3
42	0.651429	F3
42	0.720000	C4
42	0.788571	B3
42	0.788714	A2
42	0.924286	F3
42	0.994286	C4
43	0.061429	A2
43	0.131429	B3
43	0.198571	F3
43	0.267143	C4
43	0.335714	A2
43	0.337143	B3
43	0.472857	F3
43	0.541429	C4
43	0.610000	A2
43	0.681429	B3
43	0.747143	F3
43	0.817143	C4
43	0.884286	A2
43	0.885714	B3
44	0.021429	E3
44	0.090000	C4
44	0.158571	A2
44	0.228571	B3
44	0.295714	E3
44	0.364286	C4
44	0.432857	A2
44	0.434286	B3
44	0.570000	E3
44	0.638571	C4
44	0.707143	A2
44	0.777143	B3
44	0.844286	E3
44	0.912857	C4
44	0.981429	A2
44	0.982857	B3
45	0.120000	G3
45	0.187143	D4
45	0.257143	A2
45	0.324286	B3
45	0.392857	G3
45	0.461429	C4
45	0.530000	B3
45	0.530143	A2
45	0.667143	G3
45	0.735714	D4
45	0.804286	A2
45	0.874286	B3
45	0.941429	G3
46	0.011429	C4
46	0.078571	A2
46	0.080000	B3
46	0.215714	F3
46	0.284286	C4
46	0.352857	A2
46	0.422857	B3
46	0.490000	F3
46	0.557143	C4
46	0.627143	B3
46	0.627286	A2
46	0.764286	F3
46	0.831429	C4
46	0.901429	A2
46	0.970000	B3
47	0.038571	F3
47	0.107143	C4
47	0.175714	B3
47	0.175857	A2
47	0.312857	F3
47	0.381429	C4
47	0.450000	A2
47	0.520000	B3
47	0.587143	F3
47	0.657143	C4
47	0.724286	A2
47	0.725714	B3
47	0.861429	F3
47	0.928571	C4
47	0.998571	A2
48	0.067143	B3
48	0.135714	F3
48	0.204286	C4
48	0.272857	C3
48	0.274286	C4
48	0.410000	G3
48	0.547143	C3
48	0.617143	C4
48	0.684286	G3
48	0.821429	B3
48	0.821571	C3
48	0.958571	G3
49	0.095714	C3
49	0.165714	B3
49	0.232857	G3
49	0.370000	D4
49	0.370143	C3
49	0.507143	G3
49	0.644286	C3
49	0.714286	D4
49	0.781429	G3
49	0.918571	C3
49	0.920000	C4
50	0.055714	G3
50	0.192857	C3
50	0.262857	C4
50	0.330000	G3
50	0.467143	B3
50	0.467286	A2
50	0.604286	E3
50	0.741429	A2
50	0.811429	B3
50	0.878571	E3
51	0.015714	D4
51	0.015857	A2
51	0.152857	E3
51	0.290000	A2
51	0.358571	D4
51	0.427143	E3
51	0.564286	C4
51	0.564429	A2
51	0.701429	E3
51	0.838571	A2
51	0.908571	C4
51	0.975714	E3
52	0.111429	B3
52	0.112857	A2
52	0.250000	E3
52	0.387143	A2
52	0.457143	B3
52	0.524286	E3
52	0.661429	D4
52	0.661571	C3
52	0.798571	G3
52	0.935714	C3
53	0.004286	D4
53	0.072857	G3
53	0.210000	C3
53	0.211429	C4
53	0.347143	G3
53	0.484286	C3
53	0.554286	C4
53	0.621429	G3
53	0.758571	B3
53	0.758714	C3
53	0.895714	G3
54	0.032857	C3
54	0.101429	B3
54	0.170000	G3
54	0.307143	D4
54	0.307286	C3
54	0.444286	G3
54	0.581429	C3
54	0.651429	D4
54	0.718571	G3
54	0.855714	C4
54	0.855857	A2
54	0.992857	E3
55	0.130000	A2
55	0.198571	C4
55	0.267143	E3
55	0.404286	B3
55	0.404429	A2
55	0.541429	E3
55	0.678571	A2
55	0.748571	B3
55	0.815714	E3
55	0.952857	D4
55	0.953000	A2
56	0.090000	E3
56	0.227143	A2
56	0.295714	D4
56	0.364286	E3
56	0.501429	C4
56	0.501571	A2
56	0.638571	E3
56	0.775714	A2
56	0.911429	B2
56	0.914286	B3
56	0.918571	D4
57	0.051429	C4
57	0.051571	C3
57	0.188571	G3
57	0.325714	C3
57	0.394286	C4
57	0.461429	G3
57	0.598571	D4
57	0.598714	B2
57	0.745714	G3
57	0.872857	B2
57	0.942857	D4
58	0.011429	G3
58	0.145714	C4
58	0.147143	A2
58	0.284286	E3
58	0.421429	A2
58	0.492857	C4
58	0.560000	E3
58	0.697143	A2
58	0.834286	E3
58	0.970000	A2
59	0.040000	C4
59	0.107143	E3
59	0.242857	B3
59	0.244286	G2
59	0.381429	D3
59	0.518571	G2
59	0.588571	B3
59	0.657143	D3
59	0.792857	F4
59	0.793000	D3
59	0.931429	A3
60	0.068571	D3
60	0.138571	F4
60	0.205714	A3
60	0.341429	E4
60	0.342857	A2
60	0.478571	E3
60	0.615714	A2
60	0.685714	C4
60	0.754286	E3
60	0.890000	C4
60	0.890143	A2
61	0.027143	E3
61	0.164286	A2
61	0.301429	B2
61	0.302857	D4
61	0.440000	C3
61	0.441429	C4
61	0.577143	G3
61	0.715714	C3
61	0.781429	C4
61	0.851429	G3
61	0.987143	D4
61	0.987286	B2
62	0.128571	G3
62	0.264286	B2
62	0.331429	D4
62	0.398571	G3
62	0.534286	C4
62	0.535714	A2
62	0.672857	E3
62	0.811429	A2
62	0.881429	C4
62	0.947143	E3
63	0.084286	C4
63	0.084429	A2
63	0.222857	E3
63	0.358571	A2
63	0.427143	C4
63	0.495714	E3
63	0.632857	B3
63	0.633000	G2
63	0.770000	D3
63	0.908571	G2
63	0.975714	B3
64	0.045714	D3
64	0.182857	F4
64	0.183000	D3
64	0.320000	A3
64	0.457143	D3
64	0.525714	F4
64	0.594286	A3
64	0.730000	E4
64	0.730143	A2
64	0.868571	E3
65	0.004286	A2
65	0.074286	C4
65	0.142857	E3
65	0.277143	C4
65	0.280000	A2
65	0.415714	E3
65	0.551429	A2
65	0.624286	C4
65	0.690000	E3
65	0.828571	D4
65	0.828714	F2#
65	0.964286	D3
66	0.101429	F2#
66	0.171429	D4
66	0.240000	D3
66	0.375714	G2
66	0.378571	D4
66	0.514286	D3
66	0.650000	G2
66	0.721429	B3
66	0.787143	D3
66	0.924286	B3
66	0.924429	A2
66	0.992857	C4
67	0.061429	E3
67	0.198571	A2
67	0.268571	C4
67	0.335714	E3
67	0.472857	C4
67	0.473000	G2
67	0.610000	E3
67	0.747143	G2
67	0.817143	C4
67	0.884286	E3
68	0.022857	D4
68	0.023000	F2#
68	0.158571	D3
68	0.295714	F2#
68	0.365714	D4
68	0.434286	D3
68	0.570000	D4
68	0.570143	G2
68	0.708571	D3
68	0.844286	G2
68	0.915714	B3
68	0.981429	D3
69	0.118571	B3
69	0.121429	A2
69	0.187143	C4
69	0.397143	A2
69	0.462857	C4
69	0.530000	E3
69	0.667143	C4
69	0.667286	G2
69	0.804286	E3
69	0.941429	G2
70	0.011429	C4
70	0.078571	E3
70	0.217143	D4
70	0.217286	F2#
70	0.352857	D3
70	0.490000	F2#
70	0.560000	D4
70	0.628571	D3
70	0.764286	D4
70	0.764429	G2
70	0.902857	D3
71	0.038571	G2
71	0.110000	B3
71	0.175714	D3
71	0.312857	B3
71	0.313000	A2
71	0.381429	C4
71	0.587143	A2
71	0.657143	C4
71	0.724286	E3
71	0.861429	C4
71	0.861571	G2
71	0.998571	E3
72	0.135714	G2
72	0.205714	C4
72	0.272857	E3
72	0.411429	D4
72	0.411571	F2#
72	0.547143	D3
72	0.684286	F2#
72	0.754286	D4
72	0.822857	D3
72	0.958571	D4
72	0.958714	G2
73	0.097143	D3
73	0.232857	G2
73	0.304286	B3
73	0.370000	D3
73	0.507143	B3
73	0.507286	A2
73	0.575714	C4
73	0.644286	E3
73	0.781429	A2
73	0.851429	C4
73	0.918571	E3
74	0.055714	G2
74	0.060000	C4
74	0.192857	E3
74	0.330000	G2
74	0.400000	C4
74	0.467143	E3
74	0.605714	C4
74	0.605857	A2
74	0.741429	E3
74	0.880000	A2
74	0.947143	C4
75	0.015714	E3
75	0.152857	A2
75	0.154286	B3
75	0.291429	E3
75	0.427143	A2
75	0.495714	B3
75	0.564286	E3
75	0.702857	D4
75	0.703000	A2
75	0.838571	E3
75	0.977143	A2
76	0.045714	D4
76	0.112857	E3
76	0.250000	A2
76	0.251429	C4
76	0.388571	E3
76	0.524286	A2
76	0.594286	C4
76	0.661429	E3
76	0.798571	B3
76	0.800000	A2
76	0.935714	E3
77	0.074286	A2
77	0.142857	B3
77	0.210000	E3
77	0.347143	D4
77	0.347286	A2
77	0.485714	E3
77	0.621429	A2
77	0.690000	D4
77	0.758571	E3
77	0.897143	C4
77	0.897286	A2
78	0.032857	E3
78	0.171429	A2
78	0.240000	C4
78	0.307143	E3
78	0.444286	B3
78	0.444429	A2
78	0.582857	E3
78	0.718571	A2
78	0.788571	B3
78	0.855714	E3
78	0.992857	C4
78	0.994286	E3
78	0.994429	A2
1	0.095714	C3
1	0.231429	G3
1	0.234286	E4
1	0.302857	G4
1	0.370000	C3
1	0.505714	E4
1	0.507143	C4
1	0.574286	G4
1	0.644286	C3
1	0.781429	E4
1	0.781571	G3
1	0.850000	G4
1	0.918571	C3
2	0.054286	E4
2	0.055714	C4
2	0.122857	G4
2	0.192857	C3
2	0.330000	E4
2	0.330143	G3
2	0.400000	G4
2	0.467143	C3
2	0.602857	E4
2	0.604286	C4
2	0.672857	G4
2	0.741429	C3
2	0.878571	E4
2	0.878714	G3
2	0.948571	G4
3	0.015714	C3
3	0.151429	E4
3	0.151571	C4
3	0.221429	G4
3	0.291429	A2
3	0.427143	E4
3	0.427286	E3
3	0.497143	A4
3	0.564286	A2
3	0.700000	E4
3	0.700143	A3
3	0.770000	A4
3	0.837143	A2
3	0.975714	E4
3	0.975857	E3
4	0.045714	A4
4	0.112857	A2
4	0.248571	E4
4	0.248714	A3
4	0.318571	A4
4	0.385714	A2
4	0.522857	E4
4	0.523000	E3
4	0.594286	A4
4	0.661429	A2
4	0.797143	E4
4	0.798571	A3
4	0.867143	A4
4	0.935714	A2
5	0.072857	E4
5	0.073000	E3
5	0.142857	A4
5	0.208571	A2
5	0.345714	E4
5	0.347143	A3
5	0.415714	A4
5	0.484286	C3
5	0.621429	E4
5	0.622857	G3
5	0.691429	G4
5	0.760000	C3
5	0.895714	E4
5	0.895857	C4
5	0.965714	G4
6	0.032857	C3
6	0.168571	G3
6	0.171429	E4
6	0.240000	G4
6	0.307143	C3
6	0.442857	C4
6	0.444286	E4
6	0.512857	G4
6	0.580000	C3
6	0.717143	G3
6	0.718571	E4
6	0.788571	G4
6	0.854286	C3
6	0.991429	E4
6	0.991571	C4
7	0.061429	G4
7	0.128571	C3
7	0.267143	E4
7	0.267286	G3
7	0.337143	G4
7	0.405714	C3
7	0.540000	E4
7	0.540143	C4
7	0.610000	G4
7	0.678571	A2
7	0.815714	E4
7	0.817143	E3
7	0.885714	A4
7	0.952857	A2
8	0.090000	E4
8	0.090143	A3
8	0.158571	A4
8	0.227143	A2
8	0.364286	E4
8	0.364429	E3
8	0.434286	A4
8	0.500000	A2
8	0.638571	E4
8	0.638714	A3
8	0.707143	A4
8	0.760000	A2
8	0.908571	E3
8	0.914286	E4
8	0.982857	A4
9	0.050000	A2
9	0.177143	A3
9	0.187143	E4
9	0.255714	A4
9	0.317143	A2
9	0.457143	E3
9	0.461429	E4
9	0.530000	A4
9	0.600000	A2
9	0.668571	E4
9	0.737143	G4
9	0.874286	C3
10	0.010000	G3
10	0.015714	E4
10	0.080000	G4
10	0.148571	C3
10	0.284286	E4
10	0.284429	C4
10	0.352857	G4
10	0.422857	B2
10	0.558571	D4
10	0.560000	G3
10	0.628571	G4
10	0.695714	B2
10	0.831429	B3
10	0.832857	D4
10	0.901429	G4
10	0.970000	A2
11	0.107143	E4
11	0.107286	E3
11	0.177143	A4
11	0.244286	A2
11	0.381429	E4
11	0.381571	A3
11	0.450000	A4
11	0.518571	A2
11	0.655714	E4
11	0.724286	A4
11	0.794286	A2
11	0.930000	E4
11	0.931429	A3
11	0.998571	A4
12	0.068571	G2
12	0.204286	D4
12	0.204429	D3
12	0.274286	G4
12	0.341429	G2
12	0.478571	D4
12	0.478714	A3
12	0.548571	G4
12	0.614286	D3
12	0.752857	F4
12	0.753000	A3
12	0.891429	D3
12	0.958571	E4
13	0.027143	D4
13	0.028571	A3
13	0.165714	A2
13	0.301429	E4
13	0.302857	E3
13	0.371429	A4
13	0.440000	A2
13	0.575714	E4
13	0.577143	A3
13	0.644286	A4
13	0.712857	A2
13	0.850000	E3
13	0.987143	A2
13	0.991429	C4
14	0.124286	B2
14	0.124429	D4
14	0.261429	C3
14	0.262857	C3
14	0.398571	E4
14	0.398714	G3
14	0.468571	G4
14	0.534286	C3
14	0.671429	C4
14	0.672857	E4
14	0.741429	G4
14	0.810000	B2
14	0.947143	D4
14	0.948571	G3
15	0.015714	G4
15	0.084286	B2
15	0.221429	B3
15	0.222857	D4
15	0.291429	G4
15	0.360000	A2
15	0.497143	E4
15	0.497286	E3
15	0.565714	A4
15	0.632857	A2
15	0.770000	E4
15	0.770143	A3
15	0.840000	A4
15	0.907143	A2
16	0.044286	E3
16	0.045714	E4
16	0.114286	A4
16	0.181429	A2
16	0.318571	E4
16	0.318714	A3
16	0.387143	A4
16	0.455714	G2
16	0.592857	D3
16	0.594286	D4
16	0.662857	G4
16	0.730000	G2
16	0.867143	D4
16	0.867286	G3
16	0.937143	G4
17	0.004286	D3
17	0.005714	F4
17	0.142857	A3
17	0.278571	E4
17	0.278714	D3
17	0.415714	D4
17	0.415857	A3
17	0.552857	A2
17	0.690000	E4
17	0.690143	E3
17	0.760000	A4
17	0.825714	A2
17	0.962857	A3
17	0.964286	E4
18	0.034286	A4
18	0.100000	A2
18	0.238571	E3
18	0.240000	E4
18	0.308571	A4
18	0.374286	A2
18	0.512857	E4
18	0.513000	A3
18	0.651429	F2#
18	0.787143	D4
18	0.788571	D3
18	0.857143	A4
18	0.924286	F2#
19	0.062857	D4
19	0.063000	F3#
19	0.131429	A4
19	0.200000	G2
19	0.335714	B3
19	0.337143	D3
19	0.405714	G4
19	0.474286	G2
19	0.610000	B3
19	0.611429	G3
19	0.678571	G4
19	0.748571	A2
19	0.884286	E4
19	0.884429	E3
19	0.954286	A4
20	0.021429	A2
20	0.158571	E4
20	0.158714	A3
20	0.227143	A4
20	0.295714	G2
20	0.432857	E4
20	0.434286	E3
20	0.502857	A4
20	0.570000	G2
20	0.707143	E4
20	0.707286	G3
20	0.775714	A4
20	0.845714	F2#
20	0.981429	D4
20	0.982857	D3
21	0.051429	A4
21	0.117143	F2#
21	0.255714	D4
21	0.255857	F3#
21	0.325714	A4
21	0.391429	G2
21	0.531429	B3
21	0.531571	D3
21	0.600000	G4
21	0.667143	G2
21	0.804286	B3
21	0.804429	G3
21	0.872857	G4
21	0.941429	A2
22	0.078571	E4
22	0.078714	E3
22	0.147143	A4
22	0.215714	A2
22	0.352857	E4
22	0.353000	A3
22	0.422857	A4
22	0.488571	A2
22	0.750000	G3
22	0.750143	B3
22	0.750000	D4
22	0.764286	B2
23	0.040000	C3
23	0.044286	G3
23	0.175714	E4
23	0.245714	G4
23	0.314286	C3
23	0.450000	E4
23	0.450143	C4
23	0.518571	G4
23	0.588571	B2
23	0.724286	D4
23	0.725714	G3
23	0.794286	G4
23	0.861429	B2
23	0.997143	B3
23	0.998571	D4
24	0.067143	G4
24	0.135714	A2
24	0.272857	E4
24	0.273000	E3
24	0.342857	A4
24	0.410000	A2
24	0.547143	E4
24	0.547286	A3
24	0.615714	A4
24	0.684286	A2
24	0.821429	E4
24	0.821571	E3
24	0.890000	A4
24	0.960000	A2
25	0.095714	E4
25	0.097143	A3
25	0.164286	A4
25	0.234286	G2
25	0.370000	D4
25	0.370143	D3
25	0.440000	G4
25	0.507143	G2
